"Symbol","Synonym Symbol","Scientific Name with Author","National Common Name","Family"
"SYEA2","ASFOE","Aster foliaceus Lindl. ex DC. var. eatonii A. Gray","","Asteraceae"
"SYEA2","ASME5","Aster mearnsii Rydb.","","Asteraceae"
"SYEA2","ASOR4","Aster oregonus auct. non (Nutt.) Torr. & A. Gray","","Asteraceae"
"SYEA2","SYBR2","Symphyotrichum bracteolatum auct. non (Nutt.) G.L. Nesom p.p.","","Asteraceae"
"SYEA2","SYBR4","Symphyotrichum bracteolatum (Nutt.) G.L. Nesom","","Asteraceae"
"SYER","","Symphyotrichum ericoides (L.) G.L. Nesom","white heath aster","Asteraceae"
"SYERP2","","Symphyotrichum ericoides (L.) G.L. Nesom var. pansum (S.F. Blake) G.L. Nesom","manyflowered aster","Asteraceae"
"SYERP2","ASERP7","Aster ericoides sensu Aiton ssp. pansus (S.F. Blake) A.G. Jones","","Asteraceae"
"SYERP2","ASERP2","Aster ericoides sensu Aiton var. pansus (S.F. Blake) B. Boivin","","Asteraceae"
"SYERP2","ASMUP2","Aster multiflorus Aiton var. pansus S.F. Blake","","Asteraceae"
"SYERP2","ASPA3","Aster pansus (S.F. Blake) Cronquist","","Asteraceae"
"SYFA","","Symphyotrichum falcatum (Lindl.) G.L. Nesom","white prairie aster","Asteraceae"
"SYFAC","","Symphyotrichum falcatum (Lindl.) G.L. Nesom var. commutatum (Torr. & A. Gray) G.L. Nesom","white prairie aster","Asteraceae"
"SYFAC","ASAD7","Aster adsurgens auct. non Greene","","Asteraceae"
"SYFAC","ASCO22","Aster commutatus (Torr. & A. Gray) A. Gray","","Asteraceae"
"SYFAC","ASCOC","Aster commutatus (Torr. & A. Gray) A. Gray var. crassulus (Rydb.) S.F. Blake","","Asteraceae"
"SYFAC","ASCOP","Aster commutatus (Torr. & A. Gray) A. Gray var. polycephalus S.F. Blake, non Rydb.","","Asteraceae"
"SYFAC","ASCO27","Aster cordineri A. Nelson","","Asteraceae"
"SYFAC","ASCR11","Aster crassulus Rydb.","","Asteraceae"
"SYFAC","ASERC","Aster ericoides L. var. commutatus (Torr. & A. Gray) B. Boivin","","Asteraceae"
"SYFAC","ASFAC3","Aster falcatus Lindl. ssp. commutatus (Torr. & A. Gray) A.G. Jones","","Asteraceae"
"SYFAC","ASFAC","Aster falcatus Lindl. var. commutatus (Torr. & A. Gray) A.G. Jones","","Asteraceae"
"SYFAC","ASFAC2","Aster falcatus Lindl. var. crassulus (Rydb.) Cronquist","","Asteraceae"
"SYFAC","ASMUC","Aster multiflorus Aiton var. commutatus Torr. & A. Gray","","Asteraceae"
"SYFAC","ASNA4","Aster nahanniensis Cody","","Asteraceae"
"SYFAC","SYFAC2","Symphyotrichum falcatum (Lindl.) G.L. Nesom var. crassulum (Rydb.) G.L. Nesom","","Asteraceae"
"SYFAF","","Symphyotrichum falcatum (Lindl.) G.L. Nesom var. falcatum","white prairie aster","Asteraceae"
"SYFAF","ASEL5","Aster elegantulus A.E. Porsild","","Asteraceae"
"SYFAF","ASFA2","Aster falcatus Lindl.","","Asteraceae"
"SYFAF","ASRA9","Aster ramulosus Lindl.","","Asteraceae"
"SYFAF","LAFA4","Lasallea falcata (Lindl.) Semple & L. Brouillet","","Asteraceae"
"SYFAF","VIFA2","Virgulus falcatus (Lindl.) Reveal & Keener","","Asteraceae"
"SYFO2","","Symphyotrichum foliaceum (Lindl. ex DC.) G.L. Nesom","alpine leafybract aster","Asteraceae"
"SYFOF","","Symphyotrichum foliaceum (Lindl. ex DC.) G.L. Nesom var. foliaceum","alpine leafybract aster","Asteraceae"
"SYFOF","ASFO","Aster foliaceus Lindl. ex DC.","","Asteraceae"
"SYFOF","ASFO7","Aster foliaceus Lindl. ex DC., database artifact","","Asteraceae"
"SYFOF","ASFOS","Aster foliaceus Lindl. ex DC. var. sublinearis D.C. Eaton & Grisc.","","Asteraceae"
"SYFOP","","Symphyotrichum foliaceum (Lindl. ex DC.) G.L. Nesom var. parryi (D.C. Eaton) G.L. Nesom","Parry's aster","Asteraceae"
"SYFOP","ASASP","Aster ascendens Lindl. var. parryi D.C. Eaton","","Asteraceae"
"SYFOP","ASDI9","Aster diabolicus Piper","","Asteraceae"
"SYFOP","ASFOF2","Aster foliaceus Lindl. ex DC. var. frondeus A. Gray","","Asteraceae"
"SYFOP","ASFOP","Aster foliaceus Lindl. ex DC. var. parryi (D.C. Eaton) A. Gray","","Asteraceae"
"SYFOP","ASFOS3","Aster foliaceus Lindl. ex DC. var. subpetiolatus Fernald","","Asteraceae"
"SYFOP","ASFR8","Aster frondeus (A. Gray) Greene","","Asteraceae"
"SYLA3","","Symphyotrichum laeve (L.) Á. Löve & D. Löve","smooth blue aster","Asteraceae"
"SYLA6","","Symphyotrichum lanceolatum (Willd.) G.L. Nesom","white panicle aster","Asteraceae"
"SYLAG","","Symphyotrichum laeve (L.) Á. Löve & D. Löve var. geyeri (A. Gray) G.L. Nesom","Geyer's aster","Asteraceae"
"SYLAG","ASGE3","Aster geyeri (A. Gray) Howell","","Asteraceae"
"SYLAG","ASLAG","Aster laevis L. var. geyeri A. Gray","","Asteraceae"
"SYLAG","ASLAG3","Aster laevis L. var. guadalupensis A.G. Jones","","Asteraceae"
"SYLAG","ASPI8","Aster pickettianus Suksd.","","Asteraceae"
"SYLAH","","Symphyotrichum lanceolatum (Willd.) G.L. Nesom ssp. hesperium (A. Gray) G.L. Nesom","white panicle aster","Asteraceae"
"SYLAH6","","Symphyotrichum lanceolatum (Willd.) G.L. Nesom ssp. hesperium (A. Gray) G.L. Nesom var. hesperium","white panicle aster","Asteraceae"
"SYLAH6","ASHE","Aster hesperius A. Gray","","Asteraceae"
"SYLAH6","ASHEL","Aster hesperius A. Gray var. laetevirens (Greene) Cronquist","","Asteraceae"
"SYLAH6","ASHEW","Aster hesperius A. Gray var. wootonii Greene","","Asteraceae"
"SYLAH6","ASLA11","Aster laetevirens Greene","","Asteraceae"
"SYLAH6","ASLAH2","Aster lanceolatus Willd. ssp. hesperius (A. Gray) Semple & Chmielewski","","Asteraceae"
"SYLAH6","ASOS2","Aster osterhoutii Rydb.","","Asteraceae"
"SYLAH6","ASWO4","Aster wootonii (Greene) Greene","","Asteraceae"
"SYLAH6","SYHE2","Symphyotrichum hesperium (A. Gray) Á. Löve & D. Löve","","Asteraceae"
"SYLAL4","","Symphyotrichum lanceolatum (Willd.) G.L. Nesom ssp. lanceolatum var. lanceolatum","white panicle aster","Asteraceae"
"SYLAL4","ASBE8","Aster bellidiflorus Willd.","","Asteraceae"
"SYLAL4","ASLA12","Aster lamarckianus Nees","","Asteraceae"
"SYLAL4","ASLA80","Aster lanceolatus Willd.","","Asteraceae"
"SYLAL4","ASLAS3","Aster lanceolatus Willd. ssp. simplex (Willd.) A.G. Jones","","Asteraceae"
"SYLAL4","ASLAS4","Aster lanceolatus Willd. var. simplex (Willd.) A.G. Jones","","Asteraceae"
"SYLAL4","ASLA17","Aster laxus Willd.","","Asteraceae"
"SYLAL4","ASPA35","Aster paniculatus Lam. p.p., non Mill.","","Asteraceae"
"SYLAL4","ASPAS","Aster paniculatus Lam. var. simplex (Willd.) Burgess","","Asteraceae"
"SYLAL4","ASSI2","Aster simplex Willd.","","Asteraceae"
"SYLAL4","ASSIE","Aster simplex Willd. var. estuarinus B. Boivin","","Asteraceae"
"SYLAL4","ASSIR","Aster simplex Willd. var. ramosissimus (Torr. & A. Gray) Cronquist","","Asteraceae"
"SYLAL4","ASTER3","Aster tenuifolius L. var. ramosissimus Torr. & A. Gray","","Asteraceae"
"SYLAL4","SYSI2","Symphyotrichum simplex (Willd.) Á. Löve & D. Löve","","Asteraceae"
"SYLAL6","","Symphyotrichum lanceolatum (Willd.) G.L. Nesom ssp. lanceolatum","white panicle aster","Asteraceae"
"SYMPH4","","Symphyotrichum Nees","aster","Asteraceae"
"SYPU","","Symphyotrichum puniceum (L.) Á. Löve & D. Löve","purplestem aster","Asteraceae"
"SYPUP","","Symphyotrichum puniceum (L.) Á. Löve & D. Löve var. puniceum","purplestem aster","Asteraceae"
"SYPUP","ASCA21","Aster calderi B. Boivin","","Asteraceae"
"SYPUP","ASCO24","Aster conduplicatus Burgess","","Asteraceae"
"SYPUP","ASFI5","Aster firmus Nees","","Asteraceae"
"SYPUP","ASFO8","Aster forwoodii S. Watson","","Asteraceae"
"SYPUP","ASLU","Aster lucidulus (A. Gray) Wiegand","","Asteraceae"
"SYPUP","ASPU5","Aster puniceus L.","","Asteraceae"
"SYPUP","ASPUF2","Aster puniceus L. ssp. firmus (Nees) A.G. Jones","","Asteraceae"
"SYPUP","ASPUC2","Aster puniceus L. var. calderi (B. Boivin) Lepage","","Asteraceae"
"SYPUP","ASPUC3","Aster puniceus L. var. calvus Shinners","","Asteraceae"
"SYPUP","ASPUC4","Aster puniceus L. var. compactus Fernald","","Asteraceae"
"SYPUP","ASPUD","Aster puniceus L. var. demissus Lindl.","","Asteraceae"
"SYPUP","ASPUF","Aster puniceus L. var. firmus (Nees) Torr. & A. Gray","","Asteraceae"
"SYPUP","ASPUL4","Aster puniceus L. var. lucidulus A. Gray","","Asteraceae"
"SYPUP","ASPUO2","Aster puniceus L. var. oligocephalus Fernald","","Asteraceae"
"SYPUP","ASPUP3","Aster puniceus L. var. perlongus Fernald","","Asteraceae"
"SYPUP","SYFI5","Symphyotrichum firmum (Nees) G.L. Nesom","","Asteraceae"
"SYPUP","SYPUC","Symphyotrichum puniceum (L.) Á. Löve & D. Löve var. calderi (B. Boivin) G.L. Nesom","","Asteraceae"
"SYSP","","Symphyotrichum spathulatum (Lindl.) G.L. Nesom","western mountain aster","Asteraceae"
"SYSPS","","Symphyotrichum spathulatum (Lindl.) G.L. Nesom var. spathulatum","western mountain aster","Asteraceae"
"SYSPS","ASASF","Aster ascendens Lindl. var. fremontii Torr. & A. Gray","","Asteraceae"
"SYSPS","ASDE18","Aster delectabilis H.M. Hall","","Asteraceae"
"SYSPS","ASFR7","Aster fremontii (Torr. & A. Gray) A. Gray","","Asteraceae"
"SYSPS","ASFRP","Aster fremontii (Torr. & A. Gray) A. Gray var. parishii A. Gray","","Asteraceae"
"SYSPS","ASOC","Aster occidentalis (Nutt.) Torr. & A. Gray","","Asteraceae"
"SYSPS","ASOCD","Aster occidentalis (Nutt.) Torr. & A. Gray var. delectabilis (H.M. Hall) Ferris","","Asteraceae"
"SYSPS","ASOCF","Aster occidentalis (Nutt.) Torr. & A. Gray var. fremontii (Torr. & A. Gray) A.G. Jones","","Asteraceae"
"SYSPS","ASOCP","Aster occidentalis (Nutt.) Torr. & A. Gray var. parishii (A. Gray) Ferris","","Asteraceae"
"SYSPS","ASSP16","Aster spathulatus Lindl.","","Asteraceae"
"SYSPS","SYSPF","Symphyotrichum spathulatum (Lindl.) G.L. Nesom var. fremontii (Torr. & A. Gray) G.L. Nesom","","Asteraceae"
"SYSPS","TROC3","Tripolium occidentale Nutt.","","Asteraceae"
"SYSU4","","Symphyotrichum subspicatum (Nees) G.L. Nesom","Douglas aster","Asteraceae"
"SYSUS","","Symphyotrichum subspicatum (Nees) G.L. Nesom var. subspicatum","Douglas aster","Asteraceae"
"SYSUS","ASDO2","Aster douglasii Lindl.","","Asteraceae"
"SYSUS","ASOR5","Aster oregonum (Nutt.) Torr. & A. Gray","","Asteraceae"
"SYSUS","ASSU4","Aster subspicatus Nees","","Asteraceae"
"SYSUS","TROR5","Tripolium oregonum Nutt.","","Asteraceae"
"TABI","","Tanacetum bipinnatum (L.) Sch. Bip.","Lake Huron tansy","Asteraceae"
"TABIH","","Tanacetum bipinnatum (L.) Sch. Bip. ssp. huronense (Nutt.) Breitung","Lake Huron tansy","Asteraceae"
"TABIH","CHBIH","Chrysanthemum bipinnatum L. ssp. huronense (Nutt.) Hultén","","Asteraceae"
"TABIH","TAHU","Tanacetum huronense Nutt.","","Asteraceae"
"TABIH","TAHUB","Tanacetum huronense Nutt. var. bifarium Fernald","","Asteraceae"
"TABIH","TAHUF","Tanacetum huronense Nutt. var. floccosum Raup","","Asteraceae"
"TABIH","TAHUJ","Tanacetum huronense Nutt. var. johannense Fernald","","Asteraceae"
"TABIH","TAHUT","Tanacetum huronense Nutt. var. terrae-novae Fernald","","Asteraceae"
"TALA2","","Taraxacum laevigatum (Willd.) DC.","rock dandelion","Asteraceae"
"TALA2","LEER2","Leontodon erythrospermum (Andrz. ex Besser) Britton","","Asteraceae"
"TALA2","TADI7","Taraxacum disseminatum G.E. Haglund","","Asteraceae"
"TALA2","TAER3","Taraxacum erythrospermum Andrz. ex Besser","","Asteraceae"
"TALA2","TALA8","Taraxacum lacistophyllum (Dahlst.) Raunk.","","Asteraceae"
"TALA2","TASC","Taraxacum scanicum Dahlst.","","Asteraceae"
"TALY","","Taraxacum lyratum (Ledeb.) DC.","harp dandelion","Asteraceae"
"TALY","TAKA","Taraxacum kamtschaticum Dahlst.","","Asteraceae"
"TALY","TASC3","Taraxacum scopulorum (A. Gray) Rydb.","","Asteraceae"
"TALY","TASI2","Taraxacum sibiricum Dahlst.","","Asteraceae"
"TANAC","","Tanacetum L.","tansy","Asteraceae"
"TAOF","","Taraxacum officinale F.H. Wigg.","common dandelion","Asteraceae"
"TAOFC","","Taraxacum officinale F.H. Wigg. ssp. ceratophorum (Ledeb.) Schinz ex Thell.","common dandelion","Asteraceae"
"TAOFC","TAAM2","Taraxacum ambigens Fernald","","Asteraceae"
"TAOFC","TAAMF","Taraxacum ambigens Fernald var. flutius Fernald","","Asteraceae"
"TAOFC","TAAM3","Taraxacum amphiphron Böcher","","Asteraceae"
"TAOFC","TAAR4","Taraxacum arctogenum Dahlst.","","Asteraceae"
"TAOFC","TABR4","Taraxacum brachyceras Dahlst.","","Asteraceae"
"TAOFC","TACA10","Taraxacum carthamopsis A.E. Porsild","","Asteraceae"
"TAOFC","TACE","Taraxacum ceratophorum (Ledeb.) DC.","","Asteraceae"
"TAOFC","TADU","Taraxacum dumetorum Greene","","Asteraceae"
"TAOFC","TAEU","Taraxacum eurylepium Dahlst.","","Asteraceae"
"TAOFC","TAHY2","Taraxacum hyperboreum Dahlst.","","Asteraceae"
"TAOFC","TAIN3","Taraxacum integratum G.E. Haglund","","Asteraceae"
"TAOFC","TALA","Taraxacum lacerum Greene","","Asteraceae"
"TAOFC","TALA4","Taraxacum lapponicum Kihlm. ex Hand.-Maz.","","Asteraceae"
"TAOFC","TALA7","Taraxacum latispinulosum M.P. Christ.","","Asteraceae"
"TAOFC","TALA6","Taraxacum laurentianum Fernald","","Asteraceae"
"TAOFC","TALO2","Taraxacum longii Fernald","","Asteraceae"
"TAOFC","TAMA5","Taraxacum malteanum Dahlst.","","Asteraceae"
"TAOFC","TAMA6","Taraxacum maurolepium G.E. Haglund","","Asteraceae"
"TAOFC","TAMI4","Taraxacum mitratum G.E. Haglund","","Asteraceae"
"TAOFC","TAMU2","Taraxacum multesimum G.E. Haglund","","Asteraceae"
"TAOFC","TANA","Taraxacum naevosum Dahlst.","","Asteraceae"
"TAOFC","TAOV","Taraxacum ovinum Rydb.","","Asteraceae"
"TAOFC","TAPA7","Taraxacum paucisquamosum M. Peck","","Asteraceae"
"TAOFC","TAPE3","Taraxacum pellianum A.E. Porsild","","Asteraceae"
"TAOFC","TAPS","Taraxacum pseudonorvegicum Dahlst.","","Asteraceae"
"TAOFC","TAPU2","Taraxacum purpuridens Dahlst.","","Asteraceae"
"TAOFC","TATO","Taraxacum torngatense Fernald","","Asteraceae"
"TAOFC","TATR","Taraxacum trigonolobum Dahlst.","","Asteraceae"
"TAOFC","TAUM","Taraxacum umbrinum Dahlst.","","Asteraceae"
"TAOFO","","Taraxacum officinale F.H. Wigg. ssp. officinale","common dandelion","Asteraceae"
"TAOFO","LELA13","Leontodon latiloba (DC.) Britton, nom. inq.","","Asteraceae"
"TAOFO","LETA2","Leontodon taraxacum L. p.p., nom. inq.","","Asteraceae"
"TAOFO","TAAT","Taraxacum atroglaucum M.P. Christ.","","Asteraceae"
"TAOFO","TACA11","Taraxacum campylodes G.E. Haglund","","Asteraceae"
"TAOFO","TACR","Taraxacum croceum auct. non Dahlst.","","Asteraceae"
"TAOFO","TACU2","Taraxacum curvidens M.P. Christ.","","Asteraceae"
"TAOFO","TACY","Taraxacum cyclocentrum M.P. Christ.","","Asteraceae"
"TAOFO","TADA","Taraxacum dahlstedtii Lindb. f.","","Asteraceae"
"TAOFO","TADA2","Taraxacum davidssonii M.P. Christ.","","Asteraceae"
"TAOFO","TADE","Taraxacum devians Dahlst.","","Asteraceae"
"TAOFO","TADI4","Taraxacum dilutisquameum M.P. Christ.","","Asteraceae"
"TAOFO","TAFI","Taraxacum firmum Dahlst.","","Asteraceae"
"TAOFO","TAIS","Taraxacum islandiciforme Dahlst.","","Asteraceae"
"TAOFO","TAKO80","Taraxacum kok-saghyz auct. non Rodin","","Asteraceae"
"TAOFO","TALA5","Taraxacum latilobum DC., nom. inq.","","Asteraceae"
"TAOFO","TAOFV","Taraxacum officinale F.H. Wigg. ssp. vulgare (Lam.) Schinz & R. Keller, nom. inq.","","Asteraceae"
"TAOFO","TAOFP","Taraxacum officinale F.H. Wigg. var. palustre (Lyons) Blytt p.p.","","Asteraceae"
"TAOFO","TAPAV","Taraxacum palustre (Lyons) Symons var. vulgare (Lam.) Fernald, nom. inq.","","Asteraceae"
"TAOFO","TAPL","Taraxacum pleniflorum M.P. Christ.","","Asteraceae"
"TAOFO","TARE","Taraxacum retroflexum Lindb. f.","","Asteraceae"
"TAOFO","TARH","Taraxacum rhodolepis Dahlst.","","Asteraceae"
"TAOFO","TAUN","Taraxacum undulatum Lindb. f. & Marklund","","Asteraceae"
"TAOFO","TAVA2","Taraxacum vagans G.E. Haglund","","Asteraceae"
"TAOFO","TAVU2","Taraxacum vulgare Lam., nom. inq.","","Asteraceae"
"TAOFO","TAXA","Taraxacum xanthostigma Lindb. f.","","Asteraceae"
"TARAX","","Taraxacum F.H. Wigg.","dandelion","Asteraceae"
"TAVU","","Tanacetum vulgare L.","common tansy","Asteraceae"
"TAVU","CHVU3","Chrysanthemum vulgare (L.) Bernh.","","Asteraceae"
"TAVU","TABO4","Tanacetum boreale Fisch. ex DC.","","Asteraceae"
"TAVU","TAVUC","Tanacetum vulgare L. var. crispum DC.","","Asteraceae"
"TEAC","","Tetraneuris acaulis (Pursh) Greene","stemless four-nerve daisy","Asteraceae"
"TEACA2","","Tetraneuris acaulis (Pursh) Greene var. acaulis","stemless four-nerve daisy","Asteraceae"
"TEACA2","ACAC2","Actinea acaulis (Pursh) Spreng.","","Asteraceae"
"TEACA2","ACAC3","Actinella acaulis (Pursh) Nutt.","","Asteraceae"
"TEACA2","HYAC4","Hymenoxys acaulis (Pursh) K.F. Parker","","Asteraceae"
"TEACA2","TESI","Tetraneuris simplex A. Nelson","","Asteraceae"
"TETRA17","","Tetraneuris Greene","four-nerve daisy","Asteraceae"
"THELE","","Thelesperma Less.","greenthread","Asteraceae"
"THSU","","Thelesperma subnudum A. Gray","Navajo tea","Asteraceae"
"THSUM","","Thelesperma subnudum A. Gray var. marginatum (Rydb.) T.E. Melchert ex Cronquist","Navajo tea","Asteraceae"
"THSUM","THMA5","Thelesperma marginatum Rydb.","","Asteraceae"
"TOCO2","","Townsendia condensata Parry ex A. Gray","cushion Townsend daisy","Asteraceae"
"TOCOC","","Townsendia condensata Parry ex A. Gray var. condensata","cushion Townsend daisy","Asteraceae"
"TOEX2","","Townsendia exscapa (Richardson) Porter","stemless Townsend daisy","Asteraceae"
"TOEX2","ASEX7","Aster exscapus Richardson","","Asteraceae"
"TOEX2","TOIN2","Townsendia intermedia Rydb.","","Asteraceae"
"TOEX2","TOSE","Townsendia sericea Hook.","","Asteraceae"
"TOHO","","Townsendia hookeri Beaman","Hooker's Townsend daisy","Asteraceae"
"TOLY","","Tonestus lyallii (A. Gray) A. Nelson","Lyall's goldenweed","Asteraceae"
"TOLY","HALY","Haplopappus lyallii A. Gray","","Asteraceae"
"TONES","","Tonestus A. Nelson","serpentweed","Asteraceae"
"TOPA2","","Townsendia parryi D.C. Eaton","Parry's Townsend daisy","Asteraceae"
"TOWNS","","Townsendia Hook.","Townsend daisy","Asteraceae"
"TRAGO","","Tragopogon L.","goatsbeard","Asteraceae"
"TRDU","","Tragopogon dubius Scop.","yellow salsify","Asteraceae"
"TRDU","TRDUM","Tragopogon dubius Scop. ssp. major (Jacq.) Voll.","","Asteraceae"
"TRDU","TRMA9","Tragopogon major Jacq.","","Asteraceae"
"TRIPL4","","Tripleurospermum Sch. Bip.","mayweed","Asteraceae"
"TRPE21","","Tripleurospermum perforatum (Mérat) M. Lainz","scentless false mayweed","Asteraceae"
"TRPE21","CHIN7","Chamomilla inodora (L.) Gilib.","","Asteraceae"
"TRPE21","MAIN12","Matricaria inodora L.","","Asteraceae"
"TRPE21","MAMAI","Matricaria maritima L. ssp. inodora (L.) Clapham","","Asteraceae"
"TRPE21","MAMAA","Matricaria maritima L. var. agrestis (Knaf) Wilmott","","Asteraceae"
"TRPE21","MAPE2","Matricaria perforata Mérat","","Asteraceae"
"TRPE21","TRIN11","Tripleurospermum inodorum (L.) Sch. Bip.","","Asteraceae"
"TRPO","","Tragopogon porrifolius L.","salsify","Asteraceae"
"TRPR","","Tragopogon pratensis L.","Jack-go-to-bed-at-noon","Asteraceae"
"TRPR","TRLA30","Tragopogon lamottei Rouy","","Asteraceae"
"TRPR","TROR11","Tragopogon orientalis L.","","Asteraceae"
"TRPR","TRPRO2","Tragopogon pratensis L. ssp. orientalis (L.) Celak.","","Asteraceae"
"XANTH2","","Xanthium L.","cocklebur","Asteraceae"
"XAST","","Xanthium strumarium L.","rough cocklebur","Asteraceae"
"XASTC","","Xanthium strumarium L. var. canadense (Mill.) Torr. & A. Gray","Canada cocklebur","Asteraceae"
"XASTC","XAAC","Xanthium acerosum Greene","","Asteraceae"
"XASTC","XACA2","Xanthium californicum Greene","","Asteraceae"
"XASTC","XACAR","Xanthium californicum Greene var. rotundifolium Widder","","Asteraceae"
"XASTC","XACA3","Xanthium campestre Greene","","Asteraceae"
"XASTC","XACA4","Xanthium canadense Mill.","","Asteraceae"
"XASTC","XACA6","Xanthium cavanillesii Schouw","","Asteraceae"
"XASTC","XACE2","Xanthium cenchroides Millsp. & Sherff","","Asteraceae"
"XASTC","XACO","Xanthium commune Britton","","Asteraceae"
"XASTC","XAEC","Xanthium echinatum Murray","","Asteraceae"
"XASTC","XAGL2","Xanthium glanduliferum Greene","","Asteraceae"
"XASTC","XAIT","Xanthium italicum Moretti","","Asteraceae"
"XASTC","XAMA","Xanthium macounii Britton","","Asteraceae"
"XASTC","XAOL","Xanthium oligacanthum Piper","","Asteraceae"
"XASTC","XAOV","Xanthium oviforme Wallr.","","Asteraceae"
"XASTC","XAPE2","Xanthium pensylvanicum Wallr.","","Asteraceae"
"XASTC","XASA3","Xanthium saccharatum Wallr.","","Asteraceae"
"XASTC","XASP3","Xanthium speciosum Kearney","","Asteraceae"
"XASTC","XASTI","Xanthium strumarium L. ssp. italicum (Moretti) D. Löve","","Asteraceae"
"XASTC","XASTO","Xanthium strumarium L. var. oviforme (Wallr.) M. Peck","","Asteraceae"
"XASTC","XASTP","Xanthium strumarium L. var. pensylvanicum (Wallr.) M. Peck","","Asteraceae"
"XASTC","XAVA","Xanthium varians Greene","","Asteraceae"
"BACID","","Bacidia De Not.","dotted lichen","Bacidiaceae"
"IMCA","","Impatiens capensis Meerb.","jewelweed","Balsaminaceae"
"IMCA","IMBI2","Impatiens biflora Walter","","Balsaminaceae"
"IMCA","IMFU","Impatiens fulva Nutt.","","Balsaminaceae"
"IMCA","IMNOB","Impatiens noli-tangere L. ssp. biflora (Walter) Hultén","","Balsaminaceae"
"IMCA","IMNO2","Impatiens nortonii Rydb.","","Balsaminaceae"
"IMNO","","Impatiens noli-tangere L.","western touch-me-not","Balsaminaceae"
"IMNO","IMOC","Impatiens occidentalis Rydb.","","Balsaminaceae"
"IMPAT","","Impatiens L.","touch-me-not","Balsaminaceae"
"MAAQ2","","Mahonia aquifolium (Pursh) Nutt.","hollyleaved barberry","Berberidaceae"
"MAAQ2","BEAQ","Berberis aquifolium Pursh","","Berberidaceae"
"MAAQ2","BEAQA","Berberis aquifolium Pursh var. aquifolium","","Berberidaceae"
